timestamp,station_id,state_code,alarm_code,rul_s,pressure,flow,power_kW,temperature,vibration,machine_state,t_abs_s
2025-09-13 09:59:32.695269,1,2,0,21600,602.298758795162,64.71076303594874,9.255820363257747,36.7593096560998,1.3101542581163088,2.0,26
2025-09-13 09:59:33.695269,1,2,0,21600,603.0486221537697,66.0919833032966,8.797600406075862,36.97437752897562,1.3304674321054852,2.0,27
2025-09-13 09:59:34.695269,1,2,0,21600,602.2777869147601,65.21675955462669,8.83978746476881,37.32125429135264,1.5810246368736467,2.0,28
2025-09-13 09:59:35.695269,1,2,0,21600,600.3590860689703,66.986518040072,8.98612005563548,37.45496194281143,1.2910419680591465,2.0,29
2025-09-13 09:59:36.695269,1,2,0,21600,596.0601553855753,65.11616930550079,8.900284898941502,37.27756731082195,1.43354175146124,2.0,30
2025-09-13 09:59:37.695269,1,2,0,21600,601.3354842483564,63.05094804146202,9.170489043751314,37.48025098900799,1.4381253105646117,2.0,31
2025-09-13 09:59:38.695269,1,2,0,21600,599.1373648267278,64.95963495887177,8.748616326683825,37.04928520389671,1.6232847866346516,2.0,32
2025-09-13 09:59:39.695269,1,2,0,21600,601.652752136743,64.26577178256458,8.933980158763688,37.49680616708801,1.295550806665558,2.0,33
2025-09-13 09:59:40.695269,1,2,0,21600,600.2246182104894,66.08786457799106,9.15301924636953,37.58528958475491,1.1658016786578185,2.0,34
2025-09-13 09:59:41.695269,1,2,0,21600,598.4210194288033,63.03569401096084,9.02921985169886,37.19717116613428,1.3973764713089,2.0,35
2025-09-13 09:59:42.695269,1,2,0,21600,603.0064312353093,66.06375863024097,8.810290441926863,37.53729352736194,1.4140553959435485,2.0,36
2025-09-13 09:59:43.695269,1,1,0,21600,571.1210138549206,28.713635837687157,2.322284430579468,35.99393149714333,0.6051144353216416,1.0,37
2025-09-13 09:59:44.695269,1,1,0,21600,566.9425988946964,30.82849070410853,1.8409633379033736,35.02267888077906,0.69641623284968,1.0,38
2025-09-13 09:59:45.695269,1,1,0,21600,567.0430201061488,24.8278030921636,2.150235230539592,33.81369036903437,0.9136933214114876,1.0,39
2025-09-13 09:59:46.695269,1,1,0,21600,570.8259941133604,25.81042423673672,2.292529991234108,32.93108708274292,0.9112117977461268,1.0,40
2025-09-13 09:59:47.695269,1,1,0,21600,570.2892671538874,27.22644273246778,2.1091708333971524,32.67022462510994,0.7857960127757767,1.0,41
2025-09-13 09:59:48.695269,1,1,0,21600,571.4283527114277,30.27033424586413,1.9504222659810853,32.40574753393643,0.6334416007646472,1.0,42
2025-09-13 09:59:49.695269,1,1,0,21600,566.8283805426711,27.307000576386574,1.964739552764402,31.590472352278518,0.6001217382854006,1.0,43
2025-09-13 09:59:50.695269,1,1,0,21600,570.548359620684,26.645621939279252,1.9622554799050895,30.874917933215507,1.0221234432141464,1.0,44
2025-09-13 09:59:51.695269,1,1,0,21600,569.9018374411451,26.05295286123512,2.0604799260124955,30.447928468495093,0.72946577822976,1.0,45
2025-09-13 09:59:52.695269,1,1,0,21600,566.81391072314,29.53710607444548,1.820825234815016,29.92294612792468,0.7229099491629726,1.0,46
2025-09-13 09:59:53.695269,1,1,0,21600,568.5464581451633,29.940988560992352,2.3882483241434507,29.57883264475689,0.9772019863944892,1.0,47
2025-09-13 09:59:54.695269,1,1,0,21600,570.357636115706,26.03435065478437,2.3014326117293047,29.116678109251108,0.6580966423508419,1.0,48
2025-09-13 09:59:55.695269,1,1,0,21600,573.1961357972718,24.33071823241361,2.0944128063006264,28.631986768656997,0.5875211055079538,1.0,49
2025-09-13 09:59:56.695269,1,1,0,21600,574.3604840188425,30.883941949343555,1.8693310307501212,28.34533025128681,0.9694767378623256,1.0,50
2025-09-13 09:59:57.695269,1,1,0,21600,573.7246796002394,28.164349480223827,2.1902314518667665,28.37346212367532,0.8732148044645422,1.0,51
2025-09-13 09:59:58.695269,1,2,0,21600,601.8550220864195,63.12174924801423,8.923338318642426,29.321984317879597,1.3132104171599,2.0,52
2025-09-13 09:59:59.695269,1,2,0,21600,600.8258074766655,65.39345321556286,8.783511732311762,29.966203884974128,1.5816816464862065,2.0,53
2025-09-13 10:00:00.695269,1,2,0,21600,601.0244720776694,65.19556239417051,8.935202891933262,30.77350392014319,1.4169912927928854,2.0,54
2025-09-13 10:00:01.695269,1,2,0,21600,600.9126707096964,66.61154187391121,8.652160437590897,31.36592076943441,1.3279984653243049,2.0,55
2025-09-13 10:00:02.695269,1,2,0,21600,597.8560660103695,63.539761702646494,8.854031977205443,31.92813814956561,1.3550792486368506,2.0,56
2025-09-13 10:00:03.695269,1,2,0,21600,599.561486175149,65.38998089697346,8.946381182050722,32.61819830808105,1.5356992925758786,2.0,57
2025-09-13 10:00:04.695269,1,2,0,21600,594.7167467283614,64.98246708313218,8.868265549788692,33.34919320442909,1.5496217573866995,2.0,58
2025-09-13 10:00:05.695269,1,2,0,21600,598.4325479608631,64.77539499295305,9.07317307955458,33.58926904476131,1.150613182994542,2.0,59
2025-09-13 10:00:06.695269,1,2,0,21600,597.9777950590271,63.44951162708323,8.787880789629552,33.81256232196617,1.357310944017494,2.0,60
2025-09-13 10:00:07.695269,1,2,0,21600,599.6637525373463,64.86947778698836,8.99193305990767,34.05482369206292,1.5968926543241586,2.0,61
2025-09-13 10:00:08.695269,1,2,0,21600,598.6860591023471,67.30288580418332,8.779410578576432,34.72337949622799,1.64276633162137,2.0,62
2025-09-13 10:00:09.695269,1,2,0,21600,601.7822751606492,65.34445392172161,8.439981685022522,35.22387185088921,1.4117347199450188,2.0,63
2025-09-13 10:00:10.695269,1,2,0,21600,601.0541691369267,66.79477328622474,9.065333196588576,36.18581939696148,1.5147323792995708,2.0,64
2025-09-13 10:00:11.695269,1,2,0,21600,596.7073092671262,64.82714521431478,8.849889947554509,36.33521349551905,1.4700481904415776,2.0,65
2025-09-13 10:00:12.695269,1,2,0,21600,600.3876783437637,65.83237363457195,9.205569790109973,36.30112273386475,1.4248312130586065,2.0,66
2025-09-13 10:00:13.695269,1,2,0,21600,597.9989175310781,64.28425683495065,8.759010748314996,36.36303744712564,1.1373927431830202,2.0,67
2025-09-13 10:00:14.695269,1,2,0,21600,598.362831683899,64.76405933691332,8.853554421477774,36.479796999514704,1.371060283346858,2.0,68
2025-09-13 10:00:15.695269,1,2,0,21600,598.6968833756446,65.6354757836739,8.948082985357017,36.88449423796042,1.3551917358283372,2.0,69
2025-09-13 10:00:16.695269,1,2,0,21600,599.5864805287741,66.21129483805153,8.716724649978586,36.6340394002468,1.473105634614588,2.0,70
2025-09-13 10:00:17.695269,1,2,0,21600,601.2195306328279,66.42990252952018,9.422276879219613,37.23631130242332,1.3110343487833844,2.0,71
2025-09-13 10:00:18.695269,1,2,0,21600,602.7012128194913,63.714300319538026,9.060083602242502,37.51331359160572,1.255080475798154,2.0,72
2025-09-13 10:00:19.695269,1,2,0,21600,602.2324909825207,66.26150706547531,8.931388229727421,37.04541649891795,1.3384271032846164,2.0,73
2025-09-13 10:00:20.695269,1,2,0,21600,600.3711823665208,67.66552570658973,9.13149372710608,37.178915850251954,1.288420299561839,2.0,74
2025-09-13 10:00:21.695269,1,2,0,21600,600.7938924272502,64.59285706287548,9.0431226800031,37.48713209134117,1.5150213675491624,2.0,75
2025-09-13 10:00:22.695269,1,2,0,21600,598.3890249323899,63.302406938590416,8.79885261967502,37.57411893877479,1.065288398101794,2.0,76
2025-09-13 10:00:23.695269,1,2,0,21600,599.3841450203182,66.80321242792567,9.013943330528337,37.82004233690802,1.4521958079822157,2.0,77
2025-09-13 10:00:24.695269,1,2,0,21600,601.6774876324149,64.88870854835591,8.955126380789094,37.665042012082296,1.2232395761530594,2.0,78
2025-09-13 10:00:25.695269,1,2,0,21600,602.6578033245077,64.73893258380974,9.288928297079732,37.55431258079097,1.4393746652938295,2.0,79
2025-09-13 10:00:26.695269,1,2,0,21600,599.4623490090486,65.30680910681693,9.05769465711624,37.19812840265768,1.3530341794181473,2.0,80
2025-09-13 10:00:27.695269,1,2,0,21600,600.2002739394454,64.81274333198472,8.936674627005772,37.0187189930062,1.3525973542302698,2.0,81
2025-09-13 10:00:28.695269,1,2,0,21600,597.92137864398,65.1356356197717,9.254886062757931,36.93881529473213,1.1618326489143174,2.0,82
2025-09-13 10:00:29.695269,1,2,0,21600,598.7971759453519,65.03702914365712,9.146662642794391,37.12626611349994,1.3435631447178142,2.0,83
2025-09-13 10:00:30.695269,1,2,0,21600,599.5632247310116,63.523334507098106,8.801290267289383,37.21279899154555,1.410637666167799,2.0,84
2025-09-13 10:00:31.695269,1,2,0,21600,597.9520867103748,65.1356356197717,9.055278734613829,37.324949917566045,1.364901444114062,2.0,85
2025-09-13 10:00:32.695269,1,2,0,21600,603.8149128432384,67.23224676105615,8.699980888253064,37.317665390914286,1.5200222994476282,2.0,86
2025-09-13 10:00:33.695269,1,2,0,21600,598.2573419212443,65.42805449684273,9.24057734264946,37.18880950652032,1.610173965426185,2.0,87
2025-09-13 10:00:34.695269,1,2,0,21600,604.4564512526163,66.98576147166038,9.045651655524535,37.41437832905115,1.4627114512952508,2.0,88
2025-09-13 10:00:35.695269,1,2,0,21600,600.7551001768163,65.29209478235514,8.823111178504657,37.86399965758548,1.4131842411534434,2.0,89
2025-09-13 10:00:36.695269,1,2,0,21600,597.938226950309,65.99424762170966,9.125790515718007,37.56637279628434,1.5083608035814609,2.0,90
2025-09-13 10:00:37.695269,1,2,0,21600,598.0427005641991,61.55179437234746,8.71611486135422,37.03154153518214,1.4657166053434445,2.0,91
2025-09-13 10:00:38.695269,1,2,0,21600,599.1353268088934,63.04516754066506,8.952988907302048,36.91458030636458,1.323509156581257,2.0,92
2025-09-13 10:00:39.695269,1,2,0,21600,601.2960542276638,64.46784548779733,9.031489889453583,37.30869969690249,1.4625534027796452,2.0,93
2025-09-13 10:00:40.695269,1,2,0,21600,604.0489225941521,66.92730773582159,9.03342632461279,36.85905372388355,1.3989152598756842,2.0,94
2025-09-13 10:00:41.695269,1,1,0,21600,567.9498063980501,28.98780931119372,1.6859087072107886,35.726933719034875,0.7347323864216256,1.0,95
2025-09-13 10:00:42.695269,1,1,0,21600,569.880611450593,28.001831578514235,2.0327002507306746,34.09122066920426,0.8215822504796424,1.0,96
2025-09-13 10:00:43.695269,1,1,0,21600,570.0521889940676,28.63669558233642,2.1146344118067883,33.233321023911294,0.7160171244125014,1.0,97
2025-09-13 10:00:44.695269,1,1,0,21600,567.1819411636385,28.120959125944907,1.9946536308976264,32.36280875062084,0.5213674075509198,1.0,98
2025-09-13 10:00:45.695269,1,1,0,21600,568.0055629453458,27.41008880315262,2.009819379396633,31.67215883569367,0.8864924576178151,1.0,99
2025-09-13 10:00:46.695269,1,1,0,21600,567.1685982350357,29.12277399341976,1.953267986716488,30.84226349760809,0.5616201994019913,1.0,100
2025-09-13 10:00:47.695269,1,1,0,21600,565.1674734918424,28.001831578514235,1.9232479419509647,30.02149120453906,0.7166819492629106,1.0,101
2025-09-13 10:00:48.695269,1,1,0,21600,568.662940468074,27.476284050009745,1.942728533753321,29.68231329676681,0.8798245009979387,1.0,102
2025-09-13 10:00:49.695269,1,1,0,21600,570.0112416962121,27.33092775625912,1.747912972221995,28.904252464750847,0.6293801455830665,1.0,103
2025-09-13 10:00:50.695269,1,1,0,21600,567.9753058406545,27.05909229810766,1.8184206892287071,28.03267015293236,0.7523671406463364,1.0,104
2025-09-13 10:00:51.695269,1,1,0,21600,568.546595790636,27.318990051768218,1.9338545810783492,27.8585527992047,0.7268005579507809,1.0,105
2025-09-13 10:00:52.695269,1,1,0,21600,570.7916354048857,26.37906812834535,1.8564301717976723,27.59122686996241,0.9606654427015872,1.0,106
2025-09-13 10:00:53.695269,1,1,0,21600,570.5122800006593,27.929911730828277,1.953267986716488,28.01763343105525,0.6437658927965667,1.0,107
2025-09-13 10:00:54.695269,1,1,0,21600,570.6193230953251,29.39995884803521,1.6691599497989635,28.02304516042812,0.7676248771433754,1.0,108
2025-09-13 10:00:55.695269,1,1,0,21600,568.2874756891838,26.892683309673508,1.942904745206549,27.886257485421154,0.5306936041106587,1.0,109
2025-09-13 10:00:56.695269,1,1,0,21600,567.0223078742795,29.024161633069827,2.1365075147006305,27.443548477876835,0.7908903142272996,1.0,110
2025-09-13 10:00:57.695269,1,1,0,21600,572.1881045521698,27.411218843718917,1.9338545810783492,27.115020549007397,0.6597400426636049,1.0,111
2025-09-13 10:00:58.695269,1,1,0,21600,568.6249895260723,30.165787698586225,1.8608642313023025,27.67980568145185,0.8914251569369493,1.0,112
2025-09-13 10:00:59.695269,1,2,0,21600,602.0878032638572,67.04851274802897,8.469762990169627,28.59225166430043,1.5849242824890546,2.0,113
2025-09-13 10:01:00.695269,1,2,0,21600,600.7310276477858,66.80060766455249,9.061545084298434,29.75006879835505,1.431088157577973,2.0,114
2025-09-13 10:01:01.695269,1,2,0,21600,599.785467971699,66.7233884778606,9.186997108676676,31.050475176200763,1.3531940629088186,2.0,115
2025-09-13 10:01:02.695269,1,2,0,21600,600.6792395029871,66.01179809409783,8.98335071779573,31.35680459615285,1.604768018612797,2.0,116
2025-09-13 10:01:03.695269,1,2,0,21600,600.7017722928417,65.57349210520545,8.635791298226762,32.312886715094734,1.3150494551094711,2.0,117
2025-09-13 10:01:04.695269,1,2,0,21600,598.2835940487646,65.97277962980802,8.78927225277371,33.02868793506489,1.3700099964350445,2.0,118
2025-09-13 10:01:05.695269,1,2,0,21600,599.1251918425564,66.79211146080614,8.989827798697359,33.58404970421049,1.2436812768424517,2.0,119
2025-09-13 10:01:06.695269,1,2,0,21600,599.3331788144184,65.34659414855885,9.218315023966406,34.33311539240934,1.5468662193914924,2.0,120
2025-09-13 10:01:07.695269,1,2,0,21600,600.0183568303786,68.2419381644593,9.020257354630692,35.10069482848184,1.4391484898741376,2.0,121
2025-09-13 10:01:08.695269,1,2,0,21600,599.4339236208136,64.62390729621968,8.891682121438105,35.11864971450667,1.4709943560044694,2.0,122
2025-09-13 10:01:09.695269,1,2,0,21600,598.7859419303483,65.65517987063876,9.066107376855712,35.41086964850235,1.5649174301792053,2.0,123
2025-09-13 10:01:10.695269,1,2,0,21600,600.799722379787,65.58991763297946,8.893853340642227,35.92065122757431,1.2245063071562994,2.0,124
2025-09-13 10:01:11.695269,1,2,0,21600,600.6619599390895,63.68304115569757,9.07362778580691,36.36823317737439,1.2458298401771335,2.0,125
2025-09-13 10:01:12.695269,1,2,0,21600,599.3352768689402,67.18500627522144,8.917011779091622,36.67364042273572,1.5049433279245408,2.0,126
2025-09-13 10:01:13.695269,1,2,0,21600,600.5202353771615,64.4614023377695,8.995545461182154,36.95080698457661,1.500010012305632,2.0,127
2025-09-13 10:01:14.695269,1,2,0,21600,597.7237128989452,65.73539137054807,8.871259718062838,37.36698938241607,1.2900468643841403,2.0,128
2025-09-13 10:01:15.695269,1,2,0,21600,601.8148093902395,65.4182777300143,8.717863297074615,37.46592728467973,1.291596575324337,2.0,129
2025-09-13 10:01:16.695269,1,2,0,21600,599.4954107990878,64.67671104290275,8.825525775240951,37.21340493448048,1.389197207170155,2.0,130
2025-09-13 10:01:17.695269,1,2,0,21600,599.2194361834707,64.29137263542104,8.970043575305755,36.836037725072906,1.5051697292647053,2.0,131
2025-09-13 10:01:18.695269,1,2,0,21600,599.6984638565763,67.20045236229767,9.022366186791183,36.892751118423725,1.3468256639387086,2.0,132
2025-09-13 10:01:19.695269,1,2,0,21600,601.8712610811938,65.49944244272375,8.97793977384085,37.36750034393898,1.318670406509468,2.0,133
2025-09-13 10:01:20.695269,1,2,0,21600,600.3381328584052,65.32228782008585,9.038371488185474,37.141321392884265,1.4702914684990471,2.0,134
2025-09-13 10:01:21.695269,1,2,0,21600,600.1369448500758,66.80197506586767,8.836101679014954,37.22252055259421,1.3691149229022053,2.0,135
2025-09-13 10:01:22.695269,1,2,0,21600,599.0695405223938,64.02097034578249,8.82677078423841,37.35386601440219,1.2241748264387051,2.0,136
2025-09-13 10:01:23.695269,1,2,0,21600,598.7962011086563,65.49806677591927,9.06961885104985,37.52415410828894,1.5423527351812154,2.0,137
2025-09-13 10:01:24.695269,1,2,0,21600,597.7484430424985,64.58478902987223,8.97793977384085,37.58163444238146,1.4353050808464431,2.0,138
2025-09-13 10:01:25.695269,1,2,0,21600,596.8364650334905,63.28959420121239,9.017763653954155,37.30857062851577,1.519256471503731,2.0,139
2025-09-13 10:01:26.695269,1,2,0,21600,597.0274980675962,65.7963271677775,8.998793074538673,37.31712387946517,1.3502832253513786,2.0,140
2025-09-13 10:01:27.695269,1,2,0,21600,600.5522501259464,68.03647080274332,8.959587265133688,37.52543629955024,1.2624356829343415,2.0,141
2025-09-13 10:01:28.695269,1,2,0,21600,598.5112842278572,64.1412741489792,9.132387636489014,38.06290395626425,1.31892085177568,2.0,142
2025-09-13 10:01:29.695269,1,2,0,21600,602.4162765044817,64.49239471485839,9.032964328731492,38.064007959970425,1.376716077952807,2.0,143
2025-09-13 10:01:30.695269,1,2,0,21600,596.85175447157,64.26580086935266,8.837790356505645,38.23704768946683,1.5053282233341458,2.0,144
2025-09-13 10:01:31.695269,1,2,0,21600,599.1218327193668,63.59906389849054,8.646498386475802,37.86992055129885,1.7562212475771537,2.0,145
2025-09-13 10:01:32.695269,1,2,0,21600,601.982404551273,65.84380254440894,9.165097104826364,37.70130669776744,1.3187927822330372,2.0,146
2025-09-13 10:01:33.695269,1,2,0,21600,598.9804775514486,65.93551463419243,8.848648630839303,37.88027567047641,1.5122213016670407,2.0,147
2025-09-13 10:01:34.695269,1,2,0,21600,599.9388853213325,63.27910620416738,8.75775391047375,37.66655385781316,1.360500367871818,2.0,148
2025-09-13 10:01:35.695269,1,2,0,21600,601.6646457429969,65.0710482872853,9.243122912759368,37.471768764172765,1.3904357249503607,2.0,149
2025-09-13 10:01:36.695269,1,2,0,21600,596.3148039307706,64.76828655678823,9.010064239782173,37.381743617784416,1.2530627719954617,2.0,150
2025-09-13 10:01:37.695269,1,2,0,21600,600.7968263395903,63.20615315120628,8.716429796799783,36.876651083694256,1.5817584521807118,2.0,151
2025-09-13 10:01:38.695269,1,2,0,21600,598.8241709204514,65.61458141048803,9.051265070968928,37.263484600725945,1.761160818197106,2.0,152
2025-09-13 10:01:39.695269,1,2,0,21600,601.578031698318,65.90563618659414,8.884058792485277,37.4060654710008,1.1026809131342268,2.0,153
2025-09-13 10:01:40.695269,1,2,0,21600,601.3109845784468,63.02579595625868,9.07179278997926,37.200657040425725,1.437565972001414,2.0,154
2025-09-13 10:01:41.695269,1,2,0,21600,599.9467630042933,63.523440685560864,8.722405633195129,36.91948377799229,1.2732499857601045,2.0,155
2025-09-13 10:01:42.695269,1,1,0,21600,569.6804130240411,27.561124007349655,1.9737278450740607,36.11960464081653,1.0524745786449217,1.0,156
2025-09-13 10:01:43.695269,1,1,0,21600,567.2672575253961,27.983491903612556,1.8391533055467075,35.38256437307296,0.8675708116210025,1.0,157
2025-09-13 10:01:44.695269,1,1,0,21600,571.3840843425527,24.47747443211381,1.8048373940394136,34.51701821652463,0.8262299211768224,1.0,158
2025-09-13 10:01:45.695269,1,1,0,21600,568.2920780369667,28.219669688902226,2.217163381209053,33.592250494054085,1.0288201781953623,1.0,159
2025-09-13 10:01:46.695269,1,1,0,21600,566.0214784724205,26.279473645445613,2.150235745766732,32.721575094021944,0.5249624090321205,1.0,160
2025-09-13 10:01:47.695269,1,1,0,21600,571.6362339180748,26.853925934592,1.922284982917179,31.71323470466936,0.645506547341134,1.0,161
2025-09-13 10:01:48.695269,1,1,0,21600,570.1443557298489,28.493897594561343,2.0358093969277453,31.334544628858044,0.8175571331849422,1.0,162
2025-09-13 10:01:49.695269,1,1,0,21600,571.8242413790821,26.670851552921285,2.233384067120842,31.212453239438734,0.9461530284639524,1.0,163
2025-09-13 10:01:50.695269,1,1,0,21600,570.1367798974258,27.186631716186817,1.8342429432772864,31.240363230413525,0.8073547673322099,1.0,164
2025-09-13 10:01:51.695269,1,2,0,21600,601.3784654886377,64.31009981707484,8.622899827505895,31.24149769152575,1.527325552638739,2.0,165
2025-09-13 10:01:52.695269,1,2,0,21600,600.317580099749,64.47355343552518,9.172079548381944,31.920517655922165,1.51813210191945,2.0,166
2025-09-13 10:01:53.695269,1,2,0,21600,603.0363166642896,66.37323080824622,9.290137270958484,32.619650795198304,1.2386168431238205,2.0,167
2025-09-13 10:01:54.695269,1,2,0,21600,602.5578792218637,65.79903764494787,8.916634117724708,33.29890496236396,1.6307737615834967,2.0,168
2025-09-13 10:01:55.695269,1,2,0,21600,599.3827416872208,64.5746520453418,9.11967733482267,33.389960049031494,1.3069295343856644,2.0,169
2025-09-13 10:01:56.695269,1,2,0,21600,599.2297492949092,64.72010086463376,9.03544425264668,33.789116352107705,1.3986606690804706,2.0,170
2025-09-13 10:01:57.695269,1,2,0,21600,599.5458776977508,63.350584288105374,8.950921367313196,34.50072127112203,1.424829491197399,2.0,171
2025-09-13 10:01:58.695269,1,2,0,21600,598.4592691733139,64.48965118462093,9.11565150245251,34.51081248512692,1.4002701739577206,2.0,172
2025-09-13 10:01:59.695269,1,2,0,21600,599.5458776977508,64.49107303969046,9.085378469843327,35.12413333544551,1.5892630324402033,2.0,173
2025-09-13 10:02:00.695269,1,2,0,21600,599.8530354039841,65.29075038964496,8.826129545031478,35.370609223022605,1.4683967630917378,2.0,174
2025-09-13 10:02:01.695269,1,2,0,21600,599.0695513709636,65.1505049381018,8.945622797145417,36.018994204405914,1.361171908416576,2.0,175
2025-09-13 10:02:02.695269,1,2,0,21600,600.4432600804778,66.132430967948,8.909294260087112,36.105088319236295,1.3321022436852,2.0,176
2025-09-13 10:02:03.695269,1,2,0,21600,599.2788430280173,64.83118678894982,9.10876203028756,36.20566571763152,1.2291984271725966,2.0,177
2025-09-13 10:02:04.695269,1,2,0,21600,599.9549428624805,65.76384607041763,8.6625215672149,36.33197674464785,1.057224596289816,2.0,178
2025-09-13 10:02:05.695269,1,2,0,21600,596.7056038336749,64.95316673397976,8.874969717788428,36.81739619079604,1.2951820582491833,2.0,179
2025-09-13 10:02:06.695269,1,2,0,21600,597.786830290133,65.54428193667871,8.946197891802507,36.86716318690003,1.6585996630063458,2.0,180
2025-09-13 10:02:07.695269,1,2,0,21600,601.5242485802304,64.83118678894982,8.86173535780715,37.3389886994956,1.5595863758696729,2.0,181
2025-09-13 10:02:08.695269,1,2,0,21600,601.9359651438929,64.73095271424275,8.956616953960598,37.3796907363498,1.2244005427477986,2.0,182
2025-09-13 10:02:09.695269,1,2,0,21600,605.8918831232862,64.38788877811047,8.909566932495988,37.61767357213265,1.3773301999652554,2.0,183
2025-09-13 10:02:10.695269,1,2,0,21600,596.4992577671256,64.87894115477572,9.161311850343743,37.69699724012566,1.312738868449401,2.0,184
2025-09-13 10:02:11.695269,1,2,0,21600,603.2383856928801,64.62653020519465,8.93911472076008,37.45379392706285,1.369891480561134,2.0,185
2025-09-13 10:02:12.695269,1,2,0,21600,602.2084558315918,64.48329113115453,9.130459811543014,37.7305334461402,1.4387254186469671,2.0,186
2025-09-13 10:02:13.695269,1,2,0,21600,599.5941936691154,64.73095271424275,8.93199861453425,37.645655901968816,1.2835220057677763,2.0,187
2025-09-13 10:02:14.695269,1,2,0,21600,600.7986999589752,64.74293336055676,9.05958084614765,38.15578137843431,1.3566661230408914,2.0,188
2025-09-13 10:02:15.695269,1,2,0,21600,599.0568163054754,64.42513196595291,9.23753563714528,38.23987556666686,1.2184155336737474,2.0,189
2025-09-13 10:02:16.695269,1,2,0,21600,598.7259393382672,66.32233509106089,9.339478032786603,38.55109166869313,1.4566245644550595,2.0,190
2025-09-13 10:02:17.695269,1,2,0,21600,598.4166038330966,63.71517833540665,8.694869805507881,38.08600244935195,1.1894603229682377,2.0,191
2025-09-13 10:02:18.695269,1,2,0,21600,601.7344880295667,66.86596821242465,9.102227132682554,38.07120635821772,1.5333553909220226,2.0,192
